candidate_id,rank,score,reasoning,experience_score,skills_score,jd_alignment_score,semantic_alignment_score,behavioral_score,location_score,anomaly_penalty
cand_076867,3040,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1090,0.0000,0.0000,0.0000,0.0000
cand_086009,3041,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1090,0.0000,0.0000,0.0000,0.0000
cand_026371,3042,0.1830,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0600,0.0000,0.0000,0.0000,0.0000
cand_046333,3043,0.1830,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0600,0.0000,0.0000,0.0000,0.0000
cand_072605,3044,0.1830,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0600,0.0000,0.0000,0.0000,0.0000
cand_099282,3045,0.1830,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0600,0.0000,0.0000,0.0000,0.0000
cand_000885,3046,0.1830,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_014048,3047,0.1830,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_025451,3048,0.1830,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0810,0.0000,0.0000,0.0000,0.0000
cand_058368,3049,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1920,0.0000,0.0000,0.0000,0.0000
cand_022127,3050,0.1829,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.1150,0.0000,0.0000,0.0000,0.0000
cand_056091,3051,0.1829,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1360,0.0000,0.0000,0.0000,0.0000
cand_019739,3052,0.1829,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1080,0.0000,0.0000,0.0000,0.0000
cand_064459,3053,0.1829,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1080,0.0000,0.0000,0.0000,0.0000
cand_046199,3054,0.1829,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1080,0.0000,0.0000,0.0000,0.0000
cand_095245,3055,0.1829,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1080,0.0000,0.0000,0.0000,0.0000
cand_009424,3056,0.1829,Shows moderate overall profile alignment. Calibrated score: 0.18.,0.3600,0.3000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_086442,3057,0.1829,Shows moderate overall profile alignment. Calibrated score: 0.18.,0.3600,0.3000,0.1190,0.0000,0.0000,0.0000,0.0000
cand_013262,3058,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1350,0.0000,0.0000,0.0000,0.0000
cand_019853,3059,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1350,0.0000,0.0000,0.0000,0.0000
cand_020759,3060,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1350,0.0000,0.0000,0.0000,0.0000
cand_042617,3061,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1350,0.0000,0.0000,0.0000,0.0000
cand_046197,3062,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1350,0.0000,0.0000,0.0000,0.0000
cand_024826,3063,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_027449,3064,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_036378,3065,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_039935,3066,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_055366,3067,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_076700,3068,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_084196,3069,0.1827,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0860,0.0000,0.0000,0.0000,0.0000
cand_028716,3070,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_039326,3071,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_039765,3072,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_043208,3073,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_052297,3074,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_057893,3075,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_059439,3076,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_095079,3077,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_095261,3078,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_031862,3079,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_042170,3080,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_043141,3081,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_048749,3082,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_057822,3083,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_060078,3084,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_064873,3085,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_065322,3086,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_074399,3087,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_076632,3088,0.1827,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1070,0.0000,0.0000,0.0000,0.0000
cand_054446,3089,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0790,0.0000,0.0000,0.0000,0.0000
cand_086416,3090,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0790,0.0000,0.0000,0.0000,0.0000
cand_098771,3091,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0790,0.0000,0.0000,0.0000,0.0000
cand_060250,3092,0.1827,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1900,0.0000,0.0000,0.0000,0.0000
cand_074421,3093,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0510,0.0000,0.0000,0.0000,0.0000
cand_098486,3094,0.1827,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0510,0.0000,0.0000,0.0000,0.0000
cand_004964,3095,0.1826,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1340,0.0000,0.0000,0.0000,0.0000
cand_039187,3096,0.1826,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1340,0.0000,0.0000,0.0000,0.0000
cand_081072,3097,0.1826,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1340,0.0000,0.0000,0.0000,0.0000
cand_086008,3098,0.1826,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1340,0.0000,0.0000,0.0000,0.0000
cand_016765,3099,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_028399,3100,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_030944,3101,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_033576,3102,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_061912,3103,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_066491,3104,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_077463,3105,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_078642,3106,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_090449,3107,0.1826,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1060,0.0000,0.0000,0.0000,0.0000
cand_001805,3108,0.1825,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0780,0.0000,0.0000,0.0000,0.0000
cand_020345,3109,0.1825,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0780,0.0000,0.0000,0.0000,0.0000
cand_072680,3110,0.1825,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0780,0.0000,0.0000,0.0000,0.0000
cand_090120,3111,0.1825,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0780,0.0000,0.0000,0.0000,0.0000
cand_094594,3112,0.1825,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0780,0.0000,0.0000,0.0000,0.0000
cand_015955,3113,0.1824,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0840,0.0000,0.0000,0.0000,0.0000
cand_004785,3114,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_006563,3115,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_032594,3116,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_047066,3117,0.1824,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_056817,3118,0.1824,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_063191,3119,0.1824,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_065836,3120,0.1824,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1050,0.0000,0.0000,0.0000,0.0000
cand_008733,3121,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_010262,3122,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_022968,3123,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_034403,3124,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_054005,3125,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_066278,3126,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_077878,3127,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_083245,3128,0.1824,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0770,0.0000,0.0000,0.0000,0.0000
cand_084055,3129,0.1824,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1880,0.0000,0.0000,0.0000,0.0000
cand_087184,3130,0.1824,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1880,0.0000,0.0000,0.0000,0.0000
cand_097512,3131,0.1824,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1880,0.0000,0.0000,0.0000,0.0000
cand_002293,3132,0.1823,"Demonstrates moderate experience (0.60), with an anomaly penalty of 4.5 applied for timeline inconsistencies. Calibrated score: 0.18.",0.6000,0.2667,0.1240,0.0000,0.0000,0.0000,4.5000
cand_044073,3133,0.1823,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1320,0.0000,0.0000,0.0000,0.0000
cand_078182,3134,0.1823,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1320,0.0000,0.0000,0.0000,0.0000
cand_051584,3135,0.1822,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0550,0.0000,0.0000,0.0000,0.0000
cand_004185,3136,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_009359,3137,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_022571,3138,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_029521,3139,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_035434,3140,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_040838,3141,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_070972,3142,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_076909,3143,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_079955,3144,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_096523,3145,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0760,0.0000,0.0000,0.0000,0.0000
cand_065582,3146,0.1822,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2333,0.0760,0.0000,0.0000,0.0000,0.0000
cand_090735,3147,0.1822,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1870,0.0000,0.0000,0.0000,0.0000
cand_049008,3148,0.1822,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1167,0.0200,0.0000,0.0000,0.0000,0.0000
cand_072043,3149,0.1822,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1310,0.0000,0.0000,0.0000,0.0000
cand_084585,3150,0.1821,Shows moderate overall profile alignment. Calibrated score: 0.18.,0.3393,0.3167,0.1210,0.0000,0.0000,0.0000,0.0000
cand_051082,3151,0.1821,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0820,0.0000,0.0000,0.0000,0.0000
cand_080102,3152,0.1821,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0820,0.0000,0.0000,0.0000,0.0000
cand_006240,3153,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_012258,3154,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_016850,3155,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_019008,3156,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_019069,3157,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_021441,3158,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_022007,3159,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_022329,3160,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_043551,3161,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_067790,3162,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_091334,3163,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_095959,3164,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_026409,3165,0.1821,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_090208,3166,0.1821,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1030,0.0000,0.0000,0.0000,0.0000
cand_007341,3167,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_013332,3168,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_024593,3169,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_027822,3170,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_031160,3171,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_037455,3172,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_070625,3173,0.1821,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0750,0.0000,0.0000,0.0000,0.0000
cand_017855,3174,0.1821,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1860,0.0000,0.0000,0.0000,0.0000
cand_023557,3175,0.1821,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1860,0.0000,0.0000,0.0000,0.0000
cand_085939,3176,0.1821,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.1860,0.0000,0.0000,0.0000,0.0000
cand_039641,3177,0.1820,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1300,0.0000,0.0000,0.0000,0.0000
cand_051947,3178,0.1820,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1300,0.0000,0.0000,0.0000,0.0000
cand_092533,3179,0.1820,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1300,0.0000,0.0000,0.0000,0.0000
cand_001869,3180,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_019820,3181,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_022547,3182,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_036426,3183,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_055639,3184,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_056189,3185,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_061648,3186,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
cand_075648,3187,0.1820,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1020,0.0000,0.0000,0.0000,0.0000
